EventId	CarNumber	Timestamp	ClassName	PositionInRun	CurrentLap	LastLapTimeSeconds	LastPitLap	PitStops
27712	134	2021-01-30 21:15:40.5626675	GP1	26	102	118.839	77	6
27712	44	2021-01-30 21:15:28.0260939	GP1	4	180	123.446	149	7
27712	59	2021-01-30 21:15:00.5907750	GTO	1	189	111.521	187	4
27712	66	2021-01-30 21:14:53.0039414	GP3	11	171	127.152	130	3
27712	85	2021-01-30 21:14:53.0039414	GP3	17	164	132.645	159	5
27712	366	2021-01-30 21:14:53.0039414	GP1	14	169	163.5	168	6
27712	172	2021-01-30 21:14:53.0039414	GTO	9	177	119.958	167	4
27712	152	2021-01-30 21:14:53.0039414	GP2	20	163	132.847	160	6
27712	199	2021-01-30 21:14:48.0725696	GP2	30	89	148.188	84	5
27712	84	2021-01-30 21:14:48.0725696	GP2	13	169	143.521	132	3
27712	525	2021-01-30 21:14:45.7234379	GP2	12	169	124.978	163	6
27712	69	2021-01-30 21:14:43.0354037	GP2	31	83	139.49	74	4
27712	32	2021-01-30 21:14:38.0296442	GP3	19	163	140.346	128	3
27712	982	2021-01-30 21:14:35.5307662	GTO	22	145	130.181	137	8
27712	95	2021-01-30 21:14:31.2534570	GTO	28	99	127.528	83	5
27712	58	2021-01-30 21:14:13.0586591	GP1	10	175	124.778	158	4
27712	983	2021-01-30 21:13:56.4568813	GTO	3	182	118.646	173	5
27712	110	2021-01-30 21:13:56.4568813	GP1	8	177	119.548	171	4
27712	511	2021-01-30 21:13:53.0018006	GTO	16	164	115.801	130	4
27712	9	2021-01-30 21:13:53.0018006	GTO	5	179	117.176	159	4
27712	7	2021-01-30 21:13:53.0018006	GTO	32	49	116.265	42	3
27712	77	2021-01-30 21:13:40.5484972	GTO	7	178	115.787	160	6
27712	134	2021-01-30 21:13:40.5484972	GP1	26	101	118.036	77	6
27712	29	2021-01-30 21:13:24.0302660	GTO	2	187	115.105	142	3
27712	44	2021-01-30 21:13:24.0302660	GP1	4	179	123.866	149	7
27712	59	2021-01-30 21:13:08.4022697	GTO	1	188	119.191	187	4
27712	172	2021-01-30 21:12:53.0514831	GTO	9	176	119.01	167	4
27712	66	2021-01-30 21:12:46.3619688	GP3	11	170	126.399	130	3
27712	525	2021-01-30 21:12:40.5974039	GP2	15	168	118.66	163	6
27712	85	2021-01-30 21:12:40.5974039	GP3	18	163	130.94	159	5
27712	152	2021-01-30 21:12:40.5974039	GP2	20	162	132.265	160	6
27712	982	2021-01-30 21:12:25.5978974	GTO	22	144	118.762	137	8
27712	84	2021-01-30 21:12:25.5978974	GP2	14	168	127.748	132	3
27712	69	2021-01-30 21:12:23.0179838	GP2	31	82	122.098	74	4
27712	95	2021-01-30 21:12:23.0179838	GTO	28	98	117.121	83	5
27712	199	2021-01-30 21:12:19.1936009	GP2	30	88	132.635	84	5
27712	32	2021-01-30 21:12:19.1936009	GP3	19	162	129.571	128	3
27712	51	2021-01-30 21:12:19.1936009	GP2	6	178	124.832	134	3
27712	58	2021-01-30 21:12:10.9656439	GP1	10	174	124.69	158	4
27712	366	2021-01-30 21:12:08.0592536	GP1	13	168	390.145	168	6
27712	110	2021-01-30 21:11:58.3795455	GP1	8	176	122.477	171	4
27712	9	2021-01-30 21:11:58.3795455	GTO	5	178	119.301	159	4
27712	983	2021-01-30 21:11:58.3795455	GTO	3	181	121.07	173	5
27712	7	2021-01-30 21:11:56.4176588	GTO	32	48	118.458	42	3
27712	511	2021-01-30 21:11:56.4176588	GTO	17	163	119.2	130	4
27712	77	2021-01-30 21:11:45.9182031	GTO	7	177	116.071	160	6
27712	134	2021-01-30 21:11:43.3909872	GP1	26	100	117.978	77	6
27712	29	2021-01-30 21:11:28.0456672	GTO	2	186	113.949	142	3
27712	44	2021-01-30 21:11:20.5572775	GP1	4	178	121.182	149	7
27712	59	2021-01-30 21:11:08.1274973	GTO	1	187	248.554	187	4
27712	172	2021-01-30 21:10:55.6192765	GTO	9	175	119.178	167	4
27712	46	2021-01-30 21:10:48.8820855	GP1	16	163	122.211	140	4
27712	525	2021-01-30 21:10:40.5554562	GP2	15	167	117.925	163	6
27712	66	2021-01-30 21:10:40.5554562	GP3	11	169	125.229	130	3
27712	85	2021-01-30 21:10:33.2158625	GP3	18	162	137.069	159	5
27712	152	2021-01-30 21:10:32.1117764	GP2	20	161	138.428	160	6
27712	95	2021-01-30 21:10:25.5458274	GTO	28	97	117.052	83	5
27712	982	2021-01-30 21:10:25.5458274	GTO	22	143	120.661	137	8
27712	69	2021-01-30 21:10:20.5478992	GP2	31	81	124.8	74	4
27712	84	2021-01-30 21:10:15.5648537	GP2	14	167	133.164	132	3
27712	51	2021-01-30 21:10:13.7726904	GP2	6	177	123.891	134	3
27712	32	2021-01-30 21:10:08.0822326	GP3	19	161	128.688	128	3
27712	199	2021-01-30 21:10:05.5298271	GP2	30	87	137.763	84	5
27712	58	2021-01-30 21:10:05.5298271	GP1	10	173	130.394	158	4
27712	9	2021-01-30 21:09:58.0914403	GTO	5	177	119.095	159	4
27712	983	2021-01-30 21:09:55.5514382	GTO	3	180	118.833	173	5
27712	7	2021-01-30 21:09:55.5514382	GTO	32	47	119.113	42	3
27712	110	2021-01-30 21:09:55.5514382	GP1	8	175	119.994	171	4
27712	511	2021-01-30 21:09:55.5514382	GTO	17	162	119.073	130	4
27712	77	2021-01-30 21:09:48.1153600	GTO	7	176	115.325	160	6
27712	134	2021-01-30 21:09:45.6128007	GP1	27	99	119.324	77	6
27712	29	2021-01-30 21:09:35.5968131	GTO	2	185	114.756	142	3
27712	44	2021-01-30 21:09:18.0352981	GP1	4	177	121.607	149	7
27712	172	2021-01-30 21:08:55.9257781	GTO	9	174	119.515	167	4
27712	46	2021-01-30 21:08:45.8952683	GP1	16	162	120.481	140	4
27712	525	2021-01-30 21:08:43.0459700	GP2	15	166	117.542	163	6
27712	66	2021-01-30 21:08:33.0152359	GP3	12	168	124.504	130	3
27712	95	2021-01-30 21:08:30.5553076	GTO	28	96	112.914	83	5
27712	982	2021-01-30 21:08:25.5299823	GTO	22	142	117.712	137	8
27712	69	2021-01-30 21:08:16.2066630	GP2	31	80	122.044	74	4
27712	85	2021-01-30 21:08:13.5119485	GP3	18	161	133.282	159	5
27712	51	2021-01-30 21:08:11.3519504	GP2	6	176	122.777	134	3
27712	152	2021-01-30 21:08:08.0459052	GP2	20	160	664.39	160	6
27712	336	2021-01-30 21:08:05.5753927	GP1	11	168	121.659	132	4
27712	84	2021-01-30 21:08:02.9931676	GP2	14	166	129.168	132	3
27712	32	2021-01-30 21:08:00.5820706	GP3	19	160	130.401	128	3
27712	511	2021-01-30 21:07:58.0458288	GTO	17	161	118.092	130	4
27712	7	2021-01-30 21:07:58.0458288	GTO	32	46	118.076	42	3
27712	9	2021-01-30 21:07:58.0458288	GTO	5	176	119.136	159	4
27712	983	2021-01-30 21:07:58.0458288	GTO	3	179	119.055	173	5
27712	58	2021-01-30 21:07:55.5714793	GP1	10	172	124.125	158	4
27712	110	2021-01-30 21:07:55.5714793	GP1	8	174	120.846	171	4
27712	77	2021-01-30 21:07:53.0809338	GTO	7	175	117.725	160	6
27712	199	2021-01-30 21:07:48.0161338	GP2	30	86	134.477	84	5
27712	134	2021-01-30 21:07:45.5942433	GP1	27	98	124.925	77	6
27712	29	2021-01-30 21:07:40.5520812	GTO	2	184	118.068	142	3
27712	44	2021-01-30 21:07:18.0575517	GP1	4	176	120.84	149	7
27712	59	2021-01-30 21:07:00.5526483	GTO	1	186	111.117	140	3
27712	172	2021-01-30 21:06:55.5300770	GTO	9	173	118.984	167	4
27712	46	2021-01-30 21:06:45.5680818	GP1	16	161	120.897	140	4
27712	525	2021-01-30 21:06:45.5680818	GP2	15	165	117.674	163	6
27712	95	2021-01-30 21:06:35.5424557	GTO	28	95	112.625	83	5
27712	66	2021-01-30 21:06:30.5875205	GP3	13	167	125.762	130	3
27712	982	2021-01-30 21:06:28.0799911	GTO	22	141	117.526	137	8
27712	69	2021-01-30 21:06:13.7706331	GP2	31	79	123.264	74	4
27712	51	2021-01-30 21:06:08.0225004	GP2	6	175	121.718	134	3
27712	336	2021-01-30 21:06:03.0508210	GP1	12	167	122.375	132	4
27712	511	2021-01-30 21:06:00.5863108	GTO	18	160	116.834	130	4
27712	7	2021-01-30 21:06:00.5863108	GTO	32	45	117.455	42	3
27712	9	2021-01-30 21:06:00.5863108	GTO	5	175	117.581	159	4
27712	85	2021-01-30 21:05:58.0847081	GP3	17	160	141.475	159	5
27712	983	2021-01-30 21:05:58.0847081	GTO	3	178	118.836	173	5
27712	77	2021-01-30 21:05:55.5519705	GTO	7	174	116.587	160	6
27712	84	2021-01-30 21:05:55.5519705	GP2	14	165	125.629	132	3
27712	110	2021-01-30 21:05:55.5519705	GP1	8	173	120.011	171	4
27712	32	2021-01-30 21:05:50.5544446	GP3	20	159	128.43	128	3
27712	58	2021-01-30 21:05:50.5544446	GP1	10	171	124.851	158	4
27712	29	2021-01-30 21:05:43.0645955	GTO	2	183	116.293	142	3
27712	134	2021-01-30 21:05:40.9557932	GP1	27	97	318.325	77	6
27712	366	2021-01-30 21:05:38.1020731	GP1	11	167	126.531	137	5
27712	199	2021-01-30 21:05:33.0409175	GP2	30	85	136.124	84	5
27712	44	2021-01-30 21:05:18.0763741	GP1	4	175	120.89	149	7
27712	59	2021-01-30 21:05:10.7367919	GTO	1	185	113.388	140	3
27712	172	2021-01-30 21:04:58.0589833	GTO	9	172	118.547	167	4
27712	525	2021-01-30 21:04:48.0061011	GP2	15	164	126.697	163	6
27712	95	2021-01-30 21:04:43.0330716	GTO	28	94	113.074	83	5
27712	46	2021-01-30 21:04:43.0330716	GP1	16	160	121.169	140	4
27712	982	2021-01-30 21:04:30.5826399	GTO	22	140	117.25	137	8
27712	66	2021-01-30 21:04:23.0689108	GP3	13	166	125.685	130	3
27712	69	2021-01-30 21:04:10.5684822	GP2	31	78	123.291	74	4
27712	51	2021-01-30 21:04:05.5289571	GP2	6	174	122.542	134	3
27712	511	2021-01-30 21:04:03.0501521	GTO	19	159	115.834	130	4
27712	7	2021-01-30 21:04:03.0501521	GTO	32	44	115.492	42	3
27712	77	2021-01-30 21:04:00.5480026	GTO	7	173	120.27	160	6
27712	9	2021-01-30 21:04:00.5480026	GTO	5	174	117.89	159	4
27712	983	2021-01-30 21:04:00.5480026	GTO	3	177	120.25	173	5
27712	336	2021-01-30 21:04:00.5480026	GP1	12	166	123.858	132	4
27712	110	2021-01-30 21:03:55.5527837	GP1	8	172	126.532	171	4
27712	84	2021-01-30 21:03:48.0461334	GP2	14	164	127.796	132	3
27712	58	2021-01-30 21:03:45.5463081	GP1	10	170	124.072	158	4
27712	29	2021-01-30 21:03:45.5463081	GTO	2	182	115.884	142	3
27712	32	2021-01-30 21:03:40.5916088	GP3	20	158	129.446	128	3
27712	85	2021-01-30 21:03:38.1425044	GP3	18	159	279.781	159	5
27712	366	2021-01-30 21:03:31.6570335	GP1	11	166	124.746	137	5
27712	199	2021-01-30 21:03:18.0853389	GP2	30	84	506.96	84	5
27712	44	2021-01-30 21:03:15.5449235	GP1	4	174	121.859	149	7
27712	59	2021-01-30 21:03:15.5449235	GTO	1	184	111.151	140	3
27712	172	2021-01-30 21:02:58.0524681	GTO	9	171	118.078	167	4
27712	95	2021-01-30 21:02:50.6312122	GTO	28	93	111.65	83	5
27712	46	2021-01-30 21:02:43.9109672	GP1	17	159	120.709	140	4
27712	525	2021-01-30 21:02:40.5587766	GP2	15	163	417.299	163	6
27712	982	2021-01-30 21:02:33.1196314	GTO	22	139	117.474	137	8
27712	66	2021-01-30 21:02:18.0300933	GP3	13	165	127.007	130	3
27712	69	2021-01-30 21:02:08.0291229	GP2	31	77	125.93	74	4
27712	511	2021-01-30 21:02:08.0291229	GTO	19	158	115.453	130	4
27712	7	2021-01-30 21:02:05.5626653	GTO	33	43	115.753	42	3
27712	9	2021-01-30 21:02:03.1892714	GTO	6	173	118.799	159	4
27712	51	2021-01-30 21:02:03.1892714	GP2	5	173	122.782	134	3
27712	77	2021-01-30 21:02:00.5246543	GTO	7	172	116.524	160	6
27712	983	2021-01-30 21:01:58.0745271	GTO	3	176	117.817	173	5
27712	336	2021-01-30 21:01:58.0745271	GP1	12	165	122.161	132	4
27712	29	2021-01-30 21:01:50.5395580	GTO	2	181	114.959	142	3
27712	110	2021-01-30 21:01:48.1240587	GP1	8	171	261.119	171	4
27712	84	2021-01-30 21:01:40.5676187	GP2	14	163	127.141	132	3
27712	58	2021-01-30 21:01:40.5676187	GP1	10	169	127.571	158	4
27712	32	2021-01-30 21:01:30.5793868	GP3	20	157	129.437	128	3
27712	366	2021-01-30 21:01:28.0136160	GP1	11	165	125.29	137	5
27712	59	2021-01-30 21:01:26.3649954	GTO	1	183	115.408	140	3
27712	44	2021-01-30 21:01:17.4011371	GP1	4	173	121.36	149	7
27712	172	2021-01-30 21:01:00.6104196	GTO	9	170	121.012	167	4
27712	95	2021-01-30 21:00:58.0612479	GTO	28	92	115.302	83	5
27712	46	2021-01-30 21:00:43.0446390	GP1	18	158	120.066	140	4
27712	982	2021-01-30 21:00:35.5431090	GTO	22	138	123.924	137	8
27712	134	2021-01-30 21:00:23.0278215	GP1	27	96	120.215	56	5
27712	511	2021-01-30 21:00:10.5439732	GTO	19	157	115.661	130	4
27712	7	2021-01-30 21:00:10.5439732	GTO	33	42	122.59	42	3
27712	66	2021-01-30 21:00:10.5439732	GP3	13	164	124.846	130	3
27712	9	2021-01-30 21:00:05.5746282	GTO	6	172	118.358	159	4
27712	77	2021-01-30 21:00:03.1734981	GTO	7	171	115.966	160	6
27712	69	2021-01-30 21:00:00.6163749	GP2	31	76	126.406	74	4
27712	983	2021-01-30 21:00:00.6163749	GTO	3	175	117.64	173	5
27712	51	2021-01-30 21:00:00.6163749	GP2	5	172	121.871	134	3
27712	336	2021-01-30 20:59:56.3644369	GP1	12	164	122.223	132	4
27712	29	2021-01-30 20:59:56.3644369	GTO	2	180	116.804	142	3
27712	84	2021-01-30 20:59:33.9784940	GP2	15	162	130.552	132	3
27712	58	2021-01-30 20:59:33.9784940	GP1	10	168	126.277	158	4
27712	59	2021-01-30 20:59:30.6911751	GTO	1	182	115.268	140	3
27712	32	2021-01-30 20:59:24.0564767	GP3	20	156	129.156	128	3
27712	366	2021-01-30 20:59:20.6878223	GP1	11	164	124.153	137	5
27712	44	2021-01-30 20:59:13.9122882	GP1	4	172	120.187	149	7
27712	95	2021-01-30 20:59:03.0225152	GTO	28	91	112.019	83	5
27712	172	2021-01-30 20:59:00.6235454	GTO	9	169	118.985	167	4
27712	85	2021-01-30 20:58:58.0840978	GP3	17	158	130.625	117	4
27712	46	2021-01-30 20:58:41.3450112	GP1	18	157	120.213	140	4
27712	982	2021-01-30 20:58:30.5442492	GTO	22	137	157.108	137	8
27712	134	2021-01-30 20:58:23.9264244	GP1	27	95	118.37	56	5
27712	511	2021-01-30 20:58:16.1072017	GTO	19	156	114.515	130	4
27712	77	2021-01-30 20:58:08.0462538	GTO	8	170	115.876	160	6
27712	7	2021-01-30 20:58:08.0462538	GTO	33	41	285.083	42	3
27712	66	2021-01-30 20:58:06.4763420	GP3	13	163	127.6	130	3
27712	9	2021-01-30 20:58:06.4763420	GTO	6	171	118.312	159	4
27712	983	2021-01-30 20:58:03.0573979	GTO	3	174	125.468	173	5
27712	51	2021-01-30 20:57:58.0549364	GP2	5	171	120.538	134	3
27712	29	2021-01-30 20:57:58.0549364	GTO	2	179	115.361	142	3
27712	69	2021-01-30 20:57:55.6047098	GP2	31	75	136.467	74	4
27712	336	2021-01-30 20:57:53.0221085	GP1	12	163	120.973	132	4
27712	242	2021-01-30 20:57:40.5325756	GTO	24	135	323.589	137	10
27712	59	2021-01-30 20:57:33.1833611	GTO	1	181	110.588	140	3
27712	58	2021-01-30 20:57:28.0192752	GP1	10	167	125.749	158	4
27712	110	2021-01-30 20:57:25.5831540	GP1	7	170	129.434	129	3
27712	84	2021-01-30 20:57:23.0175496	GP2	15	161	126.795	132	3
27712	366	2021-01-30 20:57:18.0392459	GP1	11	163	126.713	137	5
27712	44	2021-01-30 20:57:13.0758471	GP1	4	171	121.403	149	7
27712	32	2021-01-30 20:57:13.0758471	GP3	20	155	128.67	128	3
27712	95	2021-01-30 20:57:10.6118937	GTO	28	90	114.804	83	5
27712	152	2021-01-30 20:57:05.5158135	GP2	16	159	135.138	155	5
27712	172	2021-01-30 20:57:00.5247351	GTO	9	168	126.735	167	4
27712	85	2021-01-30 20:56:48.0275940	GP3	17	157	130.026	117	4
27712	46	2021-01-30 20:56:43.1626642	GP1	18	156	120.56	140	4
27712	134	2021-01-30 20:56:23.0570996	GP1	27	94	118.008	56	5
27712	511	2021-01-30 20:56:20.5003976	GTO	19	155	116.188	130	4
27712	77	2021-01-30 20:56:11.9188934	GTO	8	169	116.345	160	6
27712	9	2021-01-30 20:56:08.9749761	GTO	6	170	118.079	159	4
27712	3	2021-01-30 20:56:08.9749761	GTO	25	119	114.625	101	5
27712	29	2021-01-30 20:56:03.1027269	GTO	2	178	114.727	142	3
27712	51	2021-01-30 20:55:59.0105958	GP2	5	170	121.453	134	3
27712	983	2021-01-30 20:55:59.0105958	GTO	3	173	222.963	173	5
27712	66	2021-01-30 20:55:59.0105958	GP3	14	162	128.533	130	3
27712	982	2021-01-30 20:55:54.0151471	GTO	22	136	120.168	134	7
27712	336	2021-01-30 20:55:50.5984231	GP1	13	162	121.58	132	4
27712	525	2021-01-30 20:55:43.0497915	GP2	12	162	126.019	153	5
27712	59	2021-01-30 20:55:43.0497915	GTO	1	180	112.981	140	3
27712	69	2021-01-30 20:55:38.0179088	GP2	31	74	2595.987	74	4
27712	45	2021-01-30 20:55:23.0344439	GTO	26	99	119.735	77	5
27712	110	2021-01-30 20:55:20.5272653	GP1	7	169	130.469	129	3
27712	58	2021-01-30 20:55:20.5272653	GP1	10	166	124.523	158	4
27712	95	2021-01-30 20:55:20.5272653	GTO	29	89	113.13	83	5
27712	84	2021-01-30 20:55:17.4425514	GP2	15	160	128.306	132	3
27712	44	2021-01-30 20:55:11.0941107	GP1	4	170	122.572	149	7
27712	366	2021-01-30 20:55:11.0941107	GP1	11	162	126.151	137	5
27712	32	2021-01-30 20:55:03.0235867	GP3	20	154	128.801	128	3
27712	172	2021-01-30 20:54:53.0010861	GTO	9	167	399.856	167	4
27712	199	2021-01-30 20:54:50.5567150	GP2	30	83	135.224	82	4
27712	152	2021-01-30 20:54:48.0546982	GP2	16	158	132.455	155	5
27712	46	2021-01-30 20:54:40.6491069	GP1	18	155	122.911	140	4
27712	85	2021-01-30 20:54:38.0189414	GP3	17	156	131.191	117	4
27712	511	2021-01-30 20:54:25.5227222	GTO	19	154	116.097	130	4
27712	134	2021-01-30 20:54:25.5227222	GP1	27	93	118.297	56	5
27712	77	2021-01-30 20:54:16.6575696	GTO	8	168	117.009	160	6
27712	3	2021-01-30 20:54:13.4868275	GTO	25	118	117.107	101	5
27712	9	2021-01-30 20:54:10.8850882	GTO	6	169	118.038	159	4
27712	29	2021-01-30 20:54:08.0568087	GTO	2	177	116.872	142	3
27712	51	2021-01-30 20:53:56.0050487	GP2	5	169	121.26	134	3
27712	982	2021-01-30 20:53:53.0431831	GTO	23	135	131.872	134	7
27712	59	2021-01-30 20:53:53.0431831	GTO	1	179	114.193	140	3
27712	66	2021-01-30 20:53:50.9683991	GP3	14	161	126.944	130	3
27712	336	2021-01-30 20:53:50.9683991	GP1	13	161	121.2	132	4
27712	525	2021-01-30 20:53:38.9593310	GP2	12	161	140.433	153	5
27712	7	2021-01-30 20:53:23.0814499	GTO	33	40	123.624	40	2
27712	95	2021-01-30 20:53:23.0814499	GTO	29	88	114.564	83	5
27712	45	2021-01-30 20:53:23.0814499	GTO	26	98	118.385	77	5
27712	58	2021-01-30 20:53:18.0334150	GP1	10	165	123.923	158	4
27712	84	2021-01-30 20:53:08.0536873	GP2	15	159	127.172	132	3
27712	44	2021-01-30 20:53:08.0536873	GP1	4	169	120.06	149	7
27712	110	2021-01-30 20:53:08.0536873	GP1	7	168	130.556	129	3
27712	366	2021-01-30 20:53:05.5664351	GP1	11	161	126.942	137	5
27712	32	2021-01-30 20:52:55.5305587	GP3	20	153	128.717	128	3
27712	46	2021-01-30 20:52:40.5381809	GP1	18	154	120.411	140	4
27712	152	2021-01-30 20:52:39.1372481	GP2	16	157	133.409	155	5
27712	199	2021-01-30 20:52:39.1372481	GP2	30	82	2534.597	82	4
27712	134	2021-01-30 20:52:28.0277890	GP1	27	92	118.384	56	5
27712	511	2021-01-30 20:52:28.0277890	GTO	19	153	115.136	130	4
27712	85	2021-01-30 20:52:25.5372529	GP3	17	155	128.772	117	4
27712	983	2021-01-30 20:52:18.0529772	GTO	3	172	117.532	138	4
27712	77	2021-01-30 20:52:18.0529772	GTO	8	167	117.996	160	6
27712	242	2021-01-30 20:52:18.0529772	GTO	24	134	460.883	136	9
27712	3	2021-01-30 20:52:18.0529772	GTO	25	117	116.113	101	5
27712	9	2021-01-30 20:52:15.5445528	GTO	6	168	117.841	159	4
27712	29	2021-01-30 20:52:10.5479837	GTO	2	176	131.206	142	3
27712	51	2021-01-30 20:51:55.5181412	GP2	5	168	120.509	134	3
27712	59	2021-01-30 20:51:55.5181412	GTO	1	178	115.123	140	3
27712	336	2021-01-30 20:51:48.0306800	GP1	14	160	120.893	132	4
27712	66	2021-01-30 20:51:43.0204931	GP3	13	160	128.187	130	3
27712	982	2021-01-30 20:51:43.0204931	GTO	23	134	4059.71	134	7
27712	95	2021-01-30 20:51:30.8513038	GTO	29	87	112.763	83	5
27712	45	2021-01-30 20:51:25.8625557	GTO	26	97	117.383	77	5
27712	525	2021-01-30 20:51:18.0930597	GP2	12	160	125.103	153	5
27712	58	2021-01-30 20:51:17.0229143	GP1	10	164	123.91	158	4
27712	44	2021-01-30 20:51:08.2868469	GP1	4	168	119.842	149	7
27712	84	2021-01-30 20:51:00.8762449	GP2	15	158	125.781	132	3
27712	366	2021-01-30 20:50:58.4357127	GP1	11	160	127.341	137	5
27712	110	2021-01-30 20:50:56.8911886	GP1	7	167	128.499	129	3
27712	32	2021-01-30 20:50:45.6970536	GP3	20	152	129.001	128	3
27712	215	2021-01-30 20:50:40.5865152	GP1	21	148	121.198	131	4
27712	46	2021-01-30 20:50:38.0993372	GP1	18	153	120.712	140	4
27712	511	2021-01-30 20:50:33.8835854	GTO	19	152	115.505	130	4
27712	134	2021-01-30 20:50:28.0118520	GP1	27	91	118.111	56	5
27712	152	2021-01-30 20:50:23.0606387	GP2	16	156	137.926	155	5
27712	3	2021-01-30 20:50:21.2680170	GTO	25	116	115.057	101	5
27712	77	2021-01-30 20:50:21.2680170	GTO	9	166	117.178	160	6
27712	85	2021-01-30 20:50:21.2680170	GP3	17	154	131.188	117	4
27712	983	2021-01-30 20:50:21.2680170	GTO	3	171	119.624	138	4
27712	9	2021-01-30 20:50:17.4224504	GTO	6	167	118.613	159	4
27712	59	2021-01-30 20:50:00.7854788	GTO	1	177	111.538	140	3
27712	29	2021-01-30 20:50:00.7854788	GTO	2	175	115.096	142	3
27712	51	2021-01-30 20:49:55.5625106	GP2	5	167	120.326	134	3
27712	336	2021-01-30 20:49:48.0427290	GP1	14	159	121.21	132	4
27712	66	2021-01-30 20:49:35.5580883	GP3	13	159	127.192	130	3
27712	95	2021-01-30 20:49:35.5580883	GTO	29	86	112.474	83	5
27712	45	2021-01-30 20:49:28.4336263	GTO	26	96	116.422	77	5
27712	525	2021-01-30 20:49:14.0499815	GP2	12	159	125.147	153	5
27712	58	2021-01-30 20:49:11.6597948	GP1	10	163	124.796	158	4
27712	44	2021-01-30 20:49:07.4808324	GP1	4	167	120.762	149	7
27712	84	2021-01-30 20:48:55.5477512	GP2	15	157	126.528	132	3
27712	366	2021-01-30 20:48:51.2499145	GP1	11	159	126.053	137	5
27712	110	2021-01-30 20:48:48.0890992	GP1	8	166	127.553	129	3
27712	215	2021-01-30 20:48:38.0230066	GP1	21	147	119.662	131	4
27712	32	2021-01-30 20:48:38.0230066	GP3	19	151	129.397	128	3
27712	46	2021-01-30 20:48:38.0230066	GP1	18	152	119.52	140	4
27712	511	2021-01-30 20:48:38.0230066	GTO	20	151	114.705	130	4
27712	134	2021-01-30 20:48:30.6149825	GP1	27	90	119.023	56	5
27712	3	2021-01-30 20:48:26.4218802	GTO	25	115	114.654	101	5
27712	77	2021-01-30 20:48:23.3849551	GTO	9	165	115.669	160	6
27712	983	2021-01-30 20:48:18.3253884	GTO	3	170	117.756	138	4
27712	9	2021-01-30 20:48:15.8869781	GTO	7	166	116.834	159	4
27712	172	2021-01-30 20:48:15.8869781	GTO	6	166	119.991	124	3
27712	59	2021-01-30 20:48:11.4242907	GTO	1	176	114.76	140	3
27712	85	2021-01-30 20:48:06.4242704	GP3	17	153	128.063	117	4
27712	152	2021-01-30 20:48:06.4242704	GP2	16	155	369.499	155	5
27712	29	2021-01-30 20:48:06.4242704	GTO	2	174	115.085	142	3
27712	51	2021-01-30 20:47:53.2310713	GP2	5	166	120.46	134	3
27712	336	2021-01-30 20:47:45.5911168	GP1	14	158	122.322	132	4
27712	95	2021-01-30 20:47:43.0579827	GTO	29	85	113.925	83	5
27712	45	2021-01-30 20:47:30.6006668	GTO	26	95	128.899	77	5
27712	66	2021-01-30 20:47:28.0277894	GP3	13	158	127.903	130	3
27712	525	2021-01-30 20:47:08.0357107	GP2	12	158	124.963	153	5
27712	44	2021-01-30 20:47:08.0357107	GP1	4	166	120.594	149	7
27712	58	2021-01-30 20:47:05.5207532	GP1	10	162	124.784	158	4
27712	84	2021-01-30 20:46:47.9870698	GP2	15	156	126.61	132	3
27712	366	2021-01-30 20:46:43.8628772	GP1	11	158	126.488	137	5
27712	511	2021-01-30 20:46:43.8628772	GTO	20	150	117.302	130	4
27712	110	2021-01-30 20:46:40.5744204	GP1	8	165	129.19	129	3
27712	215	2021-01-30 20:46:38.0268419	GP1	21	146	122.032	131	4
27712	46	2021-01-30 20:46:38.0268419	GP1	18	151	120.283	140	4
27712	3	2021-01-30 20:46:30.5580178	GTO	25	114	114.61	101	5
27712	134	2021-01-30 20:46:30.5580178	GP1	28	89	119.539	56	5
27712	32	2021-01-30 20:46:28.0588898	GP3	19	150	127.963	128	3
27712	77	2021-01-30 20:46:28.0588898	GTO	9	164	116.063	160	6
27712	983	2021-01-30 20:46:21.0142736	GTO	3	169	118.603	138	4
27712	9	2021-01-30 20:46:18.3883194	GTO	7	165	117.704	159	4
27712	59	2021-01-30 20:46:16.4100705	GTO	1	175	113.378	140	3
27712	172	2021-01-30 20:46:16.4100705	GTO	6	165	117.97	124	3
27712	29	2021-01-30 20:46:13.0492875	GTO	2	173	114.688	142	3
27712	85	2021-01-30 20:45:58.9541257	GP3	17	152	129.487	117	4
27712	51	2021-01-30 20:45:53.0303403	GP2	5	165	122.801	134	3
27712	95	2021-01-30 20:45:50.5639759	GTO	29	84	124.917	83	5
27712	336	2021-01-30 20:45:45.5496774	GP1	14	157	120.689	132	4
27712	45	2021-01-30 20:45:23.0614630	GTO	26	94	116.106	77	5
27712	66	2021-01-30 20:45:20.5710766	GP3	13	157	124.576	130	3
27712	44	2021-01-30 20:45:05.6805063	GP1	4	165	119.906	149	7
27712	525	2021-01-30 20:45:03.0165507	GP2	12	157	125.022	153	5
27712	58	2021-01-30 20:45:00.5514909	GP1	10	161	125.776	158	4
27712	511	2021-01-30 20:44:45.5517768	GTO	20	149	114.273	130	4
27712	84	2021-01-30 20:44:43.0515400	GP2	15	155	127.812	132	3
27712	46	2021-01-30 20:44:38.0428822	GP1	18	150	120.693	140	4
27712	366	2021-01-30 20:44:38.0428822	GP1	11	157	127.28	137	5
